URL	LINE	DELETE OR NOT	
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/llcoolj/panther/jealous.clj.txt	thank you fellas the way you sung the chorus was swift		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lons/time/syntax.lns.txt	chorus repeated once busta rhymes dinco d & charlie brown 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mop/firstfam/ridewith.mop.txt	chorus 2x fame and bill danze		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mjg/no_more/keepyour.mjg.txt	chorus till he starts talkin		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/method/dayafter/say.mth.txt	chorus (method man]		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/method/tical/stimulat.mth.txt	<break method man overlaps chorus>		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mobbdeep/f_agents/came_up.mbd.txt	our chorus is like a 50 cal slug		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mos_def/black_on/math.mos.txt	chorus scratched by dj premier 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mrservon/life_ins/heaven.mrs.txt	chorus  heaven is so close		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mrservon/life_ins/heaven.mrs.txt	chorus  silkk- man whattup dawg i found out		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/nas/illmatic/bitch.nas.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ncsmooth/nile/return.nsm.txt	chorus  it's the return of the hip hop freaks		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/nine/cloud_9/everyman.9ne.txt	      chorus run get the loot grab the ball		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/prinstar/machine/quitting.pri.txt	gonna curse you motherfuckers till i make it to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/prinstar/machine/quitting.pri.txt	curse you motherfuckers till i make it to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/prinstar/machine/quitting.pri.txt	gonna curse you motherfuckers till i make it to my chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pb_enemy/got_game/resu.pbe.txt	repeated hook lines and chorus'		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rza/bobbydig/my_lovin.rza.txt	chorus + and my lovin is digi		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/uni4orm.rnr.txt	chorus rock  ras kass  ruck  all		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/run_dmc/tougher/crazy.dmc.txt	chorus jam master scratch papa was run-dmc papa crazy crazy 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sadat_x/brandnew/blowupda.sdx.txt	had rahzel do the biggie chorus we loved him that much		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/saucemon/middle/face2000.smn.txt	chorus  this goes out to my brooklyn crew		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/scarface/thediary/whtsheet.scf.txt	chorus x4		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/silkk/shocker/my_homie.slk.txt	chorus i  why my homie had to die		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/silkk/shocker/my_homie.slk.txt	chorus ii  why my brother had to die		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sirmixal/return/manuluv.srm.txt	 repeat x4 then falls into chorus #1 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/dfbrown2/returned.dob.txt	chorus run away run for your life he's returned		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sparkmex/power/sinceday.spm.txt	chorus south park mexican & grimm		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/spec_ed/youngest/monster.spc.txt	i'm a king i like to sing i got a choir and a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sunofman/saviorz/trinity.sun.txt	and black ballers we set up tracks with a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sunofman/the_last/shining.sun.txt	chorus  earth wind & fire		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sunofman/the_last/shining.sun.txt	chorus  earth wind & fire		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sunofman/the_last/shining.sun.txt	chorus  earth wind & fire		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sunofman/the_last/shining.sun.txt	chorus  earth wind & fire		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/smembers/b_dreams/b_dreams.mem.txt	chorus mad child & prevail		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/smembers/b_dreams/b_dreams.mem.txt	chorus mad child & prevail		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/smembers/b_dreams/b_dreams.mem.txt	chorus mad child & prevail		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/t_squad/tr_story/nothings.ter.txt	joey crack bring in the chorus kid		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/arabian/brother/getonup.ara.txt	but don't stop there cause next is the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/legends/a_famous/gotta_q.leg.txt	and an aptitude for chorus that makes me quite important		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/m_rapper/tell_why/howwedo.mad.txt	chorus-puff daddy and madd rapper		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ntr_big/l_aftr_d/thugs.big.txt	chorus intro 3 and intro 4 overlapped intro 2		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/roots/halflife/concerto.rts.txt	inside the chorus niggaz is bringin nothin for us		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lostboyz/lbivlife/canthold.lbz.txt	chorus lost boyz & mel		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lostboyz/lbivlife/fam4life.lbz.txt	told you in the chorus it's lb fam to the death		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lostboyz/legal/lifestyl.lbz.txt	bring me the chorus                    >shoulda chilled		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tru/tru2game/gotcandy.tru.txt	chorus i i got candy 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tru/tru2game/gotcandy.tru.txt	chorus ii he's got candy yo eyes roll in your head 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/twiztid/mosttast/85_bucks.twi.txt	here comes the chorus but i got no hook		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ugk/ug_kingz/candy.ugk.txt	one look'll get you hooked like a motherfuckin chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/van_fake/extreme/iceworkn.van.txt	so sing along with the chorus 'cause it's a hit		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/frprince/born_to/momknows.jfr.txt	 singing ew ew ew goes from last line of chorus into 1st line of verse 2		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/esoteric/momentof/box_rap.7es.txt	yo it's murder in the verse execution in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_beesh/u_cartel/hot_zone.bsh.txt	repeat chorus hook & chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_beesh/u_cartel/hot_zone.bsh.txt	repeat chorus hook & chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_gemini/product/thelight.gem.txt	repeat hook & chorus twice		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/big_kap/tunnel/millthug.kap.txt	chorus - why it feel good to be real and reveal who's fake why ya'll		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/breeze/youngson/la_posse.brz.txt	i think we had enough muff bust the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bro_ali/shadows/shadows.ali.txt	my chorus light the torch for those on whom the sun set		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/nile_nut.kam.txt	in the kinks  lines the chorus is my people kind		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cormega/legal_h/danger.cor.txt	the chorus is a sample from the song dangerous by courtney melody released in 1998		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cormega/meaning/jewels.cor.txt	the da is the conductor for the chorus yo		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dan_e_o/seenoevl/rawiswar.dan.txt	i said what i had to say now let the chorus tell ya		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/d_flame/basstard/d_groove.flm.txt	 ey hol doch einfach deine crew dann mit in den chorus 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/djskully/c_sounds/tscience.skl.txt	skully cut the wax and bring the muthafuckin' chorus through		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dom_pach/unre/1000_dol.dom.txt	the chorus is just a reflection of what the verse is		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gh_mafia/from_dec/for_good.maf.txt	chorus straight from the dec (y'all know how it is comin' straight from 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gndagent/bydesign/the_gate.gnd.txt	the moral to the chorus the theme of the beat is		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/grand_iu/leadpipe/rep.gnd.txt	intro/chorus lumberjack and steady flow		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hilltoph/calling/d_enough.hth.txt	people chant the chorus when they hear it yo it's on		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hilltoph/calling/sentinel.hth.txt	he played a crazy break and the chorus went		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/j_zone/whup_ass/partviii.jzn.txt	right now you wonderin where the chorus is		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/k_rino/book_no7/comedown.krn.txt	the chorus and rap singing a don is		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/kyprios/say_some/thisismy.kyp.txt	this is my hook this is my chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lateef/latyrx/bad_news.lat.txt	chorus  bad news travels fast / and if it's about you you'll probably hear		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lateef/latyrx/balcony.lat.txt	and get re-oriented / instead of being a bitter cynic isn't it / chorus /		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/longshot/civilwr2/strapped.sht.txt	and like the chorus said		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lunasicc/t_recall/h_spokes.lun.txt	chorus   if you see me on a hundred spokes                           		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/l_fiasco/fahpart2/mean_and.lup.txt	like bits of bacon then he gets the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mase/harlem/niggaz.mse.txt	busta ad libs around chorus while		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mac/shocked/my_bro.mac.txt	chorus it's my nigga my nerve my one love		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/maddkapp/lesszero/thewhole.kap.txt	this is just the truth that the chorus mentions		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/manafest/epiphany/whatigot.man.txt	follow me here's the chorus sing along		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mathemat/lovehell/queens88.mat.txt	but for now it's one day at a time let the chorus rock		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mathemat/lovehell/queens88.mat.txt	but for now it's one day at a time let the chorus rock		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mc_lars/the_grad/dialogue.lrs.txt	(was the anthrax cd attack of the killer b's chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mf_grimm/hunt_for/earth.mfg.txt	go ahead and put the chorus back		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mtn_bros/selfvol1/paperchs.mtn.txt	to how it pays to shout a phrase on a chorus and bore us		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mrlilone/once_in/mrlilone.one.txt	as you know this rigormortis by the man named in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ob_trice/second/jamaican.obi.txt	[chorus brick & lace}		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/p_troy/we_ready/downhere.try.txt	chorusit's on down here		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/playafly/movin_on/ibn.fly.txt	i-b-n it for a couple minutes then the chorus creeps		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rasaq/g_status/ccc_runn.ras.txt	it's purple as paul's chorus koopa can just haunt it		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/saulwill/rockstar/1987.sau.txt	and the ocean was the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_price/jesusprc/da_god.prc.txt	missy on the chorus the song is wack with the hook type		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/shadesof/mndstate/shine.soc.txt	storm is flipping records bring the chorus mr len		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/manfresh/the_mind/wayne_2.man.txt	i just got you for a chorus and we over with		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bizzybne/the_gift/dont_be.bne.txt	but fuck all that get back to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gza/protools/alphabet.gza.txt	composed like the symphony without a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chamill/messiah2/show_me.cha.txt	hey - repeated 7x during the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/siahyesh/visualz/day_like.syd.txt	instead of goin' through a chorus we entered in this forest		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/slug/sad/clown.slg.txt	chorus--two voices intertwined		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_and_s/theparty/alright.sns.txt	smilez and southstar says chorus 2x		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_and_s/theparty/orlando.sns.txt	southstar and smilez says chorus 2x		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_and_s/theparty/whowants.sns.txt	i only got one question it's the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/smut_ped/prnagain/onebyone.smt.txt	 lost  temple of doom the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sole/bottle/dont_rap.sol.txt	every breath is a chorus sing along if you're still breathing		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/substant/sacrific/its_you.sub.txt	beautiful youngin i had met in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ambassa/thesis/song_for.amb.txt	some hymns are not a good hook like a chorus that's wack		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/percept/black/partyhrd.per.txt	yo yo - repeated in the background throughout the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/twinz/converse/eastside.twn.txt	chorus cause this is eastside long beach		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tow_down/b_p_only/tune_rmx.tow.txt	{dj screw talking over chorus]		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tray_lee/m_facez/thetheme.lee.txt	chorus tracey lee and crew		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tray_lee/m_facez/thetheme.lee.txt	chorus tracey lee and crew		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tray_lee/m_facez/thetheme.lee.txt	chorus tracey lee and crew		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tray_lee/m_facez/thetheme.lee.txt	chorus tracey lee and crew		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/whitecol/invest/voice.wcc.txt	chorus letters are the seconds syllables are minutes		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/diplomat/movement/ffhot_97.dip.txt	i'ma do the chorus you ready  let me get this son  i just wrote son		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/diplomat/movement/ffhot_97.dip.txt	let me see i'ma it's my turn i ain't get a chorus off yet		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/diplomat/movement/ffhot_97.dip.txt	jr one taped it  hell rell one taped it  we chorused it out		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/diplomat/movement/ffhot_97.dip.txt	let's get 16's off i got the chorus on this y'all back up		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/diplomat/movement/ffhot_97.dip.txt	let's go i got the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/royce/death_is/hip_hop.r59.txt	chorus is killin any warrior feelin		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pmd/business/ruggedrm.pmd.txt	i grab a chorus like my nigga dj scratch is on the cut		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/self_des.stv.txt	chorus self-destruction ya headed for self-destruction 2x 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/anything.swv.txt	chorus and intro repeat to end		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/reggae/everyone.tan.txt	repeat devonte chorus till end		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/little_p/intemple/tunnelof.lit.txt	hostwritten by forrest gump but all i do is just give them my chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/if_known.her.txt	repeat hook & chorus twice		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mortisab/level_me/second.mor.txt	chorus i put my trust in something that has life		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/gottahld.nio.txt	 - briefly reprises chorus to fade		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/calesamp/calesamp/now_its.cle.txt	one more time here comes the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/kay_slay/streetv2/thetruth.kay.txt	with lyri-kills nowadays the chorus is payin the bill		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/yllsmoke.ekr.txt	you heard the chorus ignore it if you choose		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/elzhi/preface/the_leak.elz.txt	(ayah starts harmonizing halfway through the chorus]		
